id,ct_bciinsc,inscricao,potencial_construtivo,renda,dist_via_principal,dist_via_secundaria,dist_polo_padrao,dist_polo_valoriz,dist_polo_desvaloriz,area,predicao
10220276,01.18.001.0199,1180010199,1,2193.42,240.79,109.1,230.21,905.21,1435.0,400,1556.77
10220277,01.18.003.3963,1180033963,0,2135.02,337.67,113.96,171.26,985.17,1527.66,400,1067.1
10220278,01.18.003.4264,1180034264,0,2114.49,261.42,177.29,190.0,910.4,1532.18,400,896.92
10220279,01.18.003.3994,1180033994,0,2144.1,309.41,137.46,190.72,959.84,1518.02,400,962.54
10220280,01.18.003.3984,1180033984,0,2128.26,305.73,129.73,175.97,954.56,1521.39,400,1070.53
10220281,01.18.003.4295,1180034295,0,2105.66,297.1,158.6,168.07,942.93,1548.83,400,913.14
10220282,01.18.003.3974,1180033974,0,2135.02,329.15,122.38,176.96,977.38,1524.57,400,1075.78
10220283,01.18.003.4283,1180034283,0,2121.41,280.11,162.85,176.23,927.44,1537.79,400,913.25
10220284,01.18.003.4245,1180034245,0,2130.22,256.82,175.77,205.97,906.21,1506.98,400,898.5
10220285,01.18.003.4014,1180034014,0,2137.21,290.02,145.82,194.09,941.31,1512.29,400,928.02
10220286,01.18.002.0665,1180020665,1,2270.18,435.98,4.84,49.76,1111.89,1370.99,400,1978.86
10220287,01.15.004.1072,1150041072,1,2321.45,372.94,9.2,106.48,1052.93,1300.66,400,1994.84
10220511,01.18.002.0394,1180020394,1,2218.58,610.64,48.58,57.53,947.0,1478.36,400,1734.3
10220288,01.15.003.0242,1150030242,1,2334.11,421.25,4.24,83.67,1106.33,1299.6,400,2024.02
10220289,01.15.003.0169,1150030169,1,2349.95,404.41,18.6,97.87,1100.92,1282.33,400,2003.13
10220290,01.15.003.0115,1150030115,1,2390.75,365.71,35.86,132.85,1090.59,1221.42,400,1975.65
10220291,01.15.003.0264,1150030264,1,2356.01,418.37,4.58,83.86,1123.81,1273.15,400,2039.73
10220292,01.15.004.0891,1150040891,1,2372.41,229.15,2.98,183.25,926.57,1155.83,400,1959.96
10220293,01.15.003.0147,1150030147,1,2375.16,380.51,34.93,114.08,1093.97,1248.32,400,1965.37
10220294,01.15.004.1074,1150041074,1,2346.48,337.95,9.52,136.55,1017.73,1250.22,400,2024.53
10220295,01.18.001.0551,1180010551,1,2199.59,413.38,4.28,94.79,1063.15,1447.27,400,1951.7
10220296,01.18.001.0540,1180010540,1,2205.8,431.82,4.28,101.06,1059.27,1458.01,400,1965.9
10220297,01.18.001.0598,1180010598,1,2209.34,384.98,33.81,126.35,1045.35,1457.66,400,1927.66
10220298,01.18.001.0596,1180010596,1,2209.34,406.62,25.71,114.86,1068.76,1450.72,400,1952.86
10220299,01.18.001.0594,1180010594,1,2225.42,393.1,4.59,82.15,1056.63,1408.7,400,1963.02
10220300,01.18.001.0578,1180010578,1,2231.78,416.94,4.45,85.46,1080.62,1425.39,400,1961.62
10220487,01.18.002.0129,1180020129,1,2217.84,467.52,8.9,77.77,1023.76,1460.69,400,1941.47
10220302,01.18.001.0597,1180010597,1,2231.78,407.41,4.53,83.74,1072.35,1418.88,400,1959.01
10220303,01.18.002.0075,1180020075,1,2260.2,446.89,9.45,57.36,1096.51,1412.21,400,1950.82
10220304,01.18.001.0370,1180010370,1,2145.15,418.71,31.84,159.86,1028.74,1515.66,400,1942.06
10220305,01.18.001.0389,1180010389,1,2151.41,430.35,21.93,159.18,1017.91,1520.99,400,1951.93
10220306,01.18.001.0481,1180010481,1,2173.62,450.49,4.44,144.73,1011.72,1514.58,400,1978.97
10220307,01.18.001.0340,1180010340,1,2170.78,386.2,45.66,143.42,1036.8,1481.97,400,1916.35
10220308,01.18.001.0517,1180010517,1,2177.2,395.21,4.5,116.56,1040.16,1480.13,400,1954.1
10220309,01.18.001.0506,1180010506,1,2173.62,427.98,4.58,134.49,1025.31,1502.08,400,1973.83
10220310,01.18.001.0330,1180010330,1,2170.78,376.5,52.96,146.63,1027.92,1478.39,400,1732.98
10220311,01.18.001.0507,1180010507,1,2189.7,433.29,4.62,125.12,1037.32,1491.08,400,1962.94
10220312,01.18.001.0689,1180010689,1,2228.35,291.87,3.41,81.85,951.11,1348.6,400,1953.02
10220313,01.18.003.4571,1180034571,0,2083.16,270.69,185.09,146.0,911.49,1575.31,400,892.97
10220314,01.18.003.4754,1180034754,0,2062.4,201.82,244.43,176.57,844.44,1583.15,400,890.38
10220315,01.18.003.4756,1180034756,0,2062.4,214.66,235.05,159.55,855.03,1592.13,400,884.61
10220316,01.18.003.4598,1180034598,0,2091.87,249.67,197.37,159.29,893.55,1568.15,400,885.76
10220317,01.18.003.4774,1180034774,0,2041.2,151.8,277.58,202.02,794.0,1595.65,400,858.69
10220318,01.18.003.4763,1180034763,0,2036.63,278.16,191.83,100.38,912.76,1631.2,400,851.23
10220319,01.18.003.4762,1180034762,0,2045.34,253.04,205.05,108.89,887.8,1621.38,400,847.1
10220320,01.18.003.4780,1180034780,0,2024.9,194.04,265.02,142.96,829.39,1629.58,400,843.02
10220321,01.18.003.4790,1180034790,0,2004.14,109.13,306.1,159.8,743.95,1623.19,400,856.73
10220322,01.18.003.4760,1180034760,0,2038.57,239.92,216.46,124.82,876.37,1610.78,400,847.56
10220323,01.18.003.4555,1180034555,0,2074.31,283.96,164.51,117.93,922.97,1580.02,400,898.16
10220324,01.18.003.4778,1180034778,0,2033.13,179.96,274.88,162.65,817.3,1618.33,400,841.14
10220325,01.18.003.4758,1180034758,0,2053.94,227.45,225.76,142.41,865.78,1601.43,400,884.19
10220326,01.18.003.4776,1180034776,0,2048.31,165.8,283.92,182.28,805.44,1607.23,400,845.22
10220327,01.18.003.4710,1180034710,0,2021.27,278.51,178.2,76.84,911.15,1640.39,400,864.37
10220328,01.18.003.4766,1180034766,0,1982.09,309.97,147.61,10.0,939.67,1699.2,400,874.58
10220329,01.18.003.4716,1180034716,0,2027.8,306.66,154.67,64.44,939.41,1649.98,400,878.34
10220330,01.18.003.4736,1180034736,0,1937.35,327.0,102.99,1.0,936.54,1762.34,400,1032.97
10220331,01.18.003.4737,1180034737,0,1952.14,326.01,112.73,1.0,948.37,1737.12,400,1037.83
10220333,01.18.003.4714,1180034714,0,1997.23,304.66,159.47,40.88,935.34,1674.46,400,862.83
10220334,01.18.003.4782,1180034782,0,2016.55,209.84,222.06,86.35,843.82,1640.71,400,850.25
10220335,01.18.003.4764,1180034764,0,2029.98,266.19,205.45,92.72,899.83,1644.66,400,854.4
10220336,01.18.003.4511,1180034511,0,2065.35,325.75,140.82,101.69,962.02,1592.71,400,952.14
10220337,01.18.003.4375,1180034375,0,2100.58,374.67,94.97,123.8,1014.32,1571.78,400,1078.21
10220338,01.18.003.4345,1180034345,0,2109.93,337.97,109.13,133.18,980.33,1558.15,400,1070.38
10220339,01.18.003.4365,1180034365,0,2094.12,366.13,101.39,128.84,1006.38,1567.74,400,1077.61
10220340,01.18.003.3924,1180033924,0,2132.34,374.07,84.5,148.51,1017.71,1540.6,400,1098.96
10220341,01.18.003.3953,1180033953,0,2125.79,346.64,99.6,158.69,992.62,1531.17,400,1071.44
10220342,01.18.003.3930,1180033930,0,2132.34,364.24,92.04,153.83,1008.69,1537.28,400,1082.73
10220343,01.18.003.4325,1180034325,0,2119.16,319.08,129.47,147.91,962.97,1548.13,400,1077.81
10220344,01.18.003.4305,1180034305,0,2112.45,307.74,149.62,159.85,952.63,1551.76,400,915.33
10220345,01.18.003.4695,1180034695,0,2016.15,359.63,96.72,27.93,953.07,1668.76,400,1031.99
10220346,01.18.003.4718,1180034718,0,2018.89,327.81,147.8,35.37,959.53,1665.37,400,893.09
10220347,01.18.003.4693,1180034693,0,2047.1,357.43,113.63,53.62,985.92,1634.9,400,1038.22
10220512,01.17.001.6470,1170016470,0,2228.43,644.87,37.69,46.73,932.21,1480.97,400,1418.53
10220348,01.18.003.4692,1180034692,0,2056.27,340.95,127.2,60.99,974.27,1624.91,400,1077.13
10220349,01.18.003.4481,1180034481,0,2062.7,368.7,102.31,80.42,995.71,1607.24,400,1069.72
10220350,01.18.003.4690,1180034690,0,2049.78,321.19,147.07,79.78,956.04,1623.63,400,886.58
10220351,01.18.003.4487,1180034487,0,2078.38,356.66,116.74,88.62,992.25,1602.38,400,1072.19
10220352,01.18.003.4526,1180034526,0,2065.35,307.4,152.02,101.74,943.65,1587.54,400,915.83
10220353,01.18.003.4496,1180034496,0,2071.89,340.17,129.37,96.8,975.78,1597.54,400,1076.31
10220354,01.18.003.4739,1180034739,0,1964.4,364.99,83.22,1.0,919.0,1740.23,400,1054.15
10220355,01.18.003.4740,1180034740,0,1970.48,378.97,75.33,1.0,911.14,1721.28,400,1058.88
10220356,01.18.003.4701,1180034701,0,2000.82,364.2,103.89,1.0,939.88,1709.78,400,1027.83
10220357,01.18.003.4741,1180034741,0,1991.69,396.94,68.17,1.0,904.06,1718.91,400,1063.25
10220358,01.18.003.4702,1180034702,0,1979.45,336.73,99.56,1.0,935.33,1723.81,400,1028.92
10220359,01.18.003.4742,1180034742,0,1976.52,404.44,55.27,1.0,891.13,1717.53,400,1124.46
10220360,01.18.003.4699,1180034699,0,1994.62,348.6,105.13,9.99,945.63,1699.85,400,1008.7
10220361,01.18.003.4700,1180034700,0,1994.62,341.46,120.67,2.73,956.46,1711.51,400,1033.02
10220362,01.18.003.4697,1180034697,0,2016.15,355.74,101.68,19.26,949.94,1685.81,400,1032.07
10220363,01.18.003.3825,1180033825,0,2115.63,473.16,6.2,126.26,950.55,1576.97,400,1496.33
10220364,01.18.003.3863,1180033863,0,2119.46,434.52,32.35,123.87,984.02,1562.69,400,1531.69
10220365,01.18.003.4402,1180034402,0,2106.96,398.53,56.04,108.95,999.63,1552.19,400,1164.4
10220366,01.18.003.4386,1180034386,0,2100.58,384.41,86.41,117.21,1012.92,1575.17,400,1094.89
10220367,01.18.003.3877,1180033877,0,2113.25,418.74,44.54,123.23,995.47,1557.2,400,1411.88
10220368,01.18.003.3904,1180033904,0,2122.85,392.58,68.21,135.78,1022.09,1547.64,400,1123.1
10220369,01.18.001.0402,1180010402,1,2151.41,441.2,15.77,158.4,1006.41,1528.47,400,1946.55
10220370,01.18.001.0467,1180010467,1,2141.54,452.76,3.66,152.67,979.37,1528.32,400,1972.57
10220371,01.18.003.3914,1180033914,0,2116.43,383.85,76.44,142.37,1026.55,1543.97,400,1118.55
10220372,01.18.003.4466,1180034466,0,2069.06,382.74,77.86,61.32,964.77,1612.41,400,1134.9
10220373,01.18.003.3778,1180033778,0,2077.97,457.12,6.51,77.25,920.93,1619.39,400,1530.9
10220374,01.18.003.4438,1180034438,0,2087.72,425.67,35.0,77.25,942.59,1612.57,400,1432.63
10220375,01.18.003.3827,1180033827,0,2093.77,461.35,6.52,93.04,932.64,1605.02,400,1502.66
10220376,01.18.003.4416,1180034416,0,2097.38,408.86,61.38,101.23,986.59,1581.49,400,1134.54
10220377,01.18.003.3835,1180033835,0,2109.64,459.8,14.71,114.83,960.4,1573.09,400,1498.65
10220378,01.18.003.3847,1180033847,0,2103.56,436.15,22.53,92.49,950.81,1568.64,400,1525.38
10220379,01.18.003.3826,1180033826,0,2109.64,467.25,6.57,109.7,941.55,1589.47,400,1493.94
10220380,01.18.003.4432,1180034432,0,2097.38,421.89,45.56,94.68,972.87,1581.3,400,1411.53
10220381,01.18.003.4440,1180034440,0,2050.18,402.59,38.18,8.39,898.12,1623.95,400,1372.11
10220382,01.18.017.0631,1180170631,0,2006.01,501.37,5.18,65.55,828.46,1711.73,400,1444.27
10220383,01.18.003.4743,1180034743,0,1982.52,423.01,49.18,1.0,885.3,1715.98,400,1178.33
10220384,01.18.003.3714,1180033714,0,2025.12,456.89,8.41,22.71,874.4,1685.86,400,1466.32
10220385,01.18.003.3728,1180033728,0,2046.6,457.15,8.72,32.44,886.54,1670.25,400,1476.7
10220386,01.18.003.4441,1180034441,0,2062.24,457.41,8.05,45.06,897.49,1650.26,400,1526.1
10220387,01.18.003.4476,1180034476,0,2037.84,358.45,70.52,33.42,947.13,1621.23,400,1068.21
10220388,01.18.003.4442,1180034442,0,2062.24,456.38,7.93,54.29,911.15,1640.77,400,1530.64
10220389,01.18.003.4439,1180034439,0,2077.97,457.24,6.62,72.71,916.46,1635.4,400,1536.36
10220390,01.15.001.0480,1150010480,1,2469.73,378.84,7.91,53.5,1151.29,1124.63,400,2048.11
10220453,01.16.019.0422,1160190422,0,2489.59,729.89,104.76,1.0,1158.3,1173.99,400,1381.59
10220391,01.14.039.1663,1140391663,1,2635.29,283.67,6.38,129.89,1151.46,809.28,400,1852.4
10220392,01.15.001.0431,1150010431,1,2493.68,346.5,6.65,92.08,1125.28,1073.97,400,1876.04
10220393,01.15.001.0479,1150010479,1,2504.71,383.75,6.92,45.67,1190.75,1081.01,400,1872.3
10220394,01.15.001.0390,1150010390,1,2487.82,324.21,6.44,110.88,1109.01,1069.73,400,1857.24
10220395,01.15.002.0369,1150020369,1,2394.07,492.73,6.61,28.76,1190.88,1240.1,400,2039.51
10220396,01.15.002.0029,1150020029,1,2404.37,468.18,8.11,45.59,1190.63,1246.16,400,2059.78
10220397,01.15.003.0312,1150030312,1,2393.27,429.34,5.4,84.26,1147.89,1234.27,400,2088.44
10220398,01.15.002.0393,1150020393,1,2404.37,469.0,6.37,45.99,1197.18,1229.41,400,2020.82
10220399,01.15.003.0385,1150030385,1,2402.98,403.82,6.07,107.29,1128.58,1203.32,400,2023.84
10220400,01.15.003.0358,1150030358,1,2414.42,431.62,6.05,84.63,1165.88,1213.9,400,2085.87
10220401,01.15.003.0384,1150030384,1,2424.23,418.41,6.16,106.49,1154.14,1208.64,400,2069.79
10220402,01.15.001.0504,1150010504,1,2445.08,425.65,7.71,63.7,1183.56,1170.16,400,1998.4
10220403,01.15.001.0523,1150010523,1,2450.42,437.22,7.54,60.68,1192.28,1175.3,400,1984.53
10220404,01.15.002.0059,1150020059,1,2367.6,466.16,8.78,38.03,1171.56,1268.55,400,2054.02
10220405,01.15.002.0297,1150020297,1,2378.44,498.96,36.78,6.21,1163.85,1270.31,400,2008.33
10220406,01.15.002.0282,1150020282,1,2362.71,497.76,40.75,6.18,1154.59,1283.46,400,2021.87
10220407,01.15.002.0104,1150020104,1,2330.21,463.23,9.62,38.04,1143.44,1309.36,400,2075.73
10220408,01.15.002.0265,1150020265,1,2357.36,496.81,40.91,6.13,1147.46,1298.35,400,2014.51
10220409,01.15.002.0089,1150020089,1,2346.09,464.23,9.36,38.04,1152.68,1295.75,400,2072.81
10220410,01.15.002.0044,1150020044,1,2388.79,467.08,8.39,38.03,1181.2,1255.27,400,2046.74
10220411,01.15.002.0074,1150020074,1,2367.6,465.2,9.1,38.04,1162.07,1282.19,400,2057.46
10220412,01.15.003.0284,1150030284,1,2371.76,418.33,4.95,84.02,1127.44,1254.63,400,2057.6
10220413,01.15.001.0544,1150010544,1,2440.35,456.98,7.4,48.11,1207.27,1173.68,400,1968.64
10220414,01.15.001.0653,1150010653,1,2450.01,489.18,47.39,7.08,1223.12,1178.48,400,1800.31
10220415,01.15.001.0665,1150010665,1,2465.08,466.96,57.25,1.47,1229.16,1156.72,400,1689.82
10220416,01.16.019.0015,1160190015,0,2481.35,558.43,57.76,1.0,1221.87,1149.66,400,1413.24
10220417,01.15.001.0679,1150010679,1,2484.36,468.08,49.05,1.0,1229.97,1128.41,400,1785.34
10220418,01.15.001.0492,1150010492,1,2500.2,411.77,7.38,1.0,1173.17,1083.03,400,1944.03
10220419,01.15.001.0650,1150010650,1,2460.42,466.0,48.07,38.49,1239.34,1167.1,400,1798.47
10221831,01.18.017.3562,1180173562,0,1596.33,1014.58,224.18,94.56,317.58,1460.23,400,684.54
10220420,01.15.001.0530,1150010530,1,2490.24,461.03,48.71,1.0,1235.71,1127.59,400,1787.8
10220421,01.14.039.1226,1140391226,1,2615.3,348.08,60.14,45.48,1227.03,920.14,400,1455.23
10220422,01.16.003.0234,1160030234,0,2413.16,549.51,6.68,1.0,1151.24,1227.49,400,2006.9
10220423,01.16.003.0168,1160030168,0,2447.78,552.74,36.92,1.0,1170.25,1208.69,400,1816.46
10220424,01.16.003.0102,1160030102,0,2436.59,599.72,36.92,1.0,1159.18,1226.18,400,1883.63
10220425,01.15.001.0620,1150010620,1,2419.48,515.75,7.21,6.79,1200.23,1221.12,400,1984.09
10220426,01.15.001.0572,1150010572,1,2430.03,494.04,7.25,36.78,1222.4,1200.88,400,1960.64
10220427,01.15.001.0630,1150010630,1,2434.8,517.11,25.12,6.86,1209.43,1211.28,400,1967.26
10220428,01.15.001.0560,1150010560,1,2440.35,478.14,7.31,48.53,1223.49,1194.17,400,1963.5
10220429,01.15.001.0642,1150010642,1,2450.01,481.2,36.66,7.02,1216.49,1183.82,400,1912.45
10220430,01.15.001.0582,1150010582,1,2430.03,505.77,7.21,26.79,1214.47,1206.27,400,1939.26
10220431,01.16.002.0279,1160020279,0,2371.01,609.94,6.96,1.0,1103.2,1297.0,400,1904.18
10220432,01.16.002.0082,1160020082,0,2372.85,544.84,31.59,1.0,1125.44,1286.82,400,1961.89
10220433,01.16.002.0311,1160020311,0,2382.2,577.24,6.82,1.0,1123.54,1280.47,400,1948.91
10220434,01.16.002.0294,1160020294,0,2382.2,594.76,6.85,1.0,1115.1,1289.09,400,1917.89
10220435,01.16.003.0279,1160030279,0,2409.99,627.76,7.49,1.0,1116.72,1267.68,400,1934.53
10220436,01.16.002.0342,1160020342,0,2393.21,546.6,6.78,1.0,1140.2,1266.03,400,1940.06
10220437,01.16.003.0249,1160030249,0,2417.39,597.58,7.55,1.0,1139.79,1251.98,400,2005.8
10220438,01.16.003.0264,1160030264,0,2406.12,612.72,7.49,1.0,1128.4,1259.78,400,2008.72
10220439,01.15.002.0345,1150020345,1,2399.16,509.49,6.77,6.47,1172.4,1248.03,400,2044.79
10220440,01.16.019.0045,1160190045,0,2484.82,587.98,65.5,1.0,1199.38,1158.59,400,1413.32
10220441,01.16.019.0030,1160190030,0,2481.35,573.57,61.05,1.0,1211.11,1153.83,400,1402.56
10220442,01.16.019.0423,1160190423,0,2501.99,693.72,67.08,1.0,1185.98,1140.93,400,1398.08
10220443,01.14.039.1500,1140391500,1,2603.8,551.99,65.49,35.19,1256.55,994.7,400,1317.85
10220444,01.14.039.1040,1140391040,1,2618.61,629.99,66.47,95.09,1224.62,961.97,400,1308.83
10220445,01.14.039.1268,1140391268,1,2616.35,433.48,63.77,19.1,1235.92,957.64,400,1386.72
10220446,01.14.039.1176,1140391176,1,2625.66,540.72,85.49,49.72,1230.06,965.21,400,1280.07
10220447,01.14.039.1044,1140391044,1,2641.27,587.99,86.18,89.77,1139.92,879.45,400,1306.95
10220448,01.14.039.1069,1140391069,1,2652.15,565.31,86.02,79.81,1146.49,881.46,400,1326.28
10220449,01.16.019.0131,1160190131,0,2452.83,673.14,77.15,1.0,1137.98,1205.85,400,1419.48
10220450,01.16.019.0115,1160190115,0,2464.75,648.18,81.35,1.0,1149.63,1182.62,400,1450.68
10220451,01.16.019.0090,1160190090,0,2476.49,632.56,80.45,1.0,1167.32,1172.19,400,1422.94
10220452,01.16.019.0075,1160190075,0,2476.49,618.05,75.45,1.0,1178.52,1167.85,400,1436.05
10220454,01.16.019.0060,1160190060,0,2473.43,603.81,70.12,1.0,1189.0,1163.11,400,1443.4
10220455,01.16.019.0408,1160190408,0,2488.05,688.74,85.16,1.0,1146.57,1160.24,400,1428.16
10220456,01.16.019.0377,1160190377,0,2472.02,690.43,108.65,1.0,1138.33,1190.81,400,1356.97
10220457,01.16.019.0438,1160190438,0,2503.4,704.16,61.96,1.0,1164.18,1133.01,400,1435.43
10220458,01.16.005.0446,1160050446,0,2411.11,716.62,40.3,1.0,1073.82,1275.85,400,1798.32
10220459,01.16.003.0378,1160030378,0,2417.07,659.33,7.67,1.0,1089.81,1259.18,400,1913.46
10220460,01.16.003.0294,1160030294,0,2394.67,643.61,7.71,1.0,1105.19,1275.89,400,1866.66
10220461,01.16.006.0112,1160060112,0,2432.79,778.66,94.54,1.0,1085.15,1245.23,400,1370.3
10220462,01.16.006.0097,1160060097,0,2447.21,750.8,95.14,1.0,1094.95,1238.15,400,1361.67
10220463,01.16.003.0057,1160030057,0,2428.78,645.41,37.34,1.0,1125.91,1250.95,400,1823.17
10220464,01.16.003.0072,1160030072,0,2428.78,629.75,37.19,1.0,1136.75,1242.38,400,1840.34
10220465,01.16.019.0205,1160190205,0,2438.1,689.78,75.6,1.0,1126.12,1226.13,400,1439.66
10220466,01.16.003.0087,1160030087,0,2440.31,614.69,37.05,1.0,1148.13,1234.2,400,1893.44
10220467,01.15.002.0222,1150020222,1,2314.26,465.89,9.38,25.91,1135.07,1333.24,400,2030.2
10220468,01.16.001.0385,1160010385,0,2336.28,542.14,52.87,1.0,1105.1,1322.13,400,1455.09
10220469,01.15.002.0158,1150020158,1,2308.33,447.38,6.45,45.61,1126.72,1333.53,400,2029.24
10220470,01.15.002.0252,1150020252,1,2341.52,489.17,33.25,5.84,1131.2,1310.06,400,2000.8
10220471,01.15.002.0116,1150020116,1,2324.29,456.59,9.84,45.75,1136.28,1322.89,400,2024.25
10220472,01.18.002.0593,1180020593,1,2255.87,480.27,8.14,16.8,1044.72,1391.34,400,1946.68
10220473,01.18.002.0090,1180020090,1,2244.1,451.38,9.4,50.42,1068.65,1414.57,400,1950.2
10220474,01.18.002.0614,1180020614,1,2266.16,469.7,8.36,17.09,1084.43,1385.05,400,1953.41
10220475,01.18.002.0640,1180020640,1,2276.28,455.16,8.23,27.24,1100.21,1377.13,400,1966.24
10220476,01.16.001.0114,1160010114,0,2304.43,549.14,9.71,1.0,1069.2,1363.6,400,1793.3
10220477,01.16.001.0098,1160010098,0,2315.11,516.4,9.72,1.0,1080.61,1349.27,400,1801.86
10220478,01.16.001.0354,1160010354,0,2325.47,562.97,36.05,1.0,1084.24,1358.15,400,1704.76
10220479,01.15.002.0173,1150020173,1,2320.03,484.55,9.37,5.65,1119.71,1340.32,400,2033.9
10220480,01.16.001.0031,1160010031,0,2336.28,533.58,37.61,1.0,1096.34,1336.23,400,1709.86
10220481,01.18.002.0181,1180020181,1,2175.37,484.56,9.11,117.45,975.92,1507.73,400,1942.59
10220482,01.18.002.0376,1180020376,1,2213.43,585.38,69.11,78.0,956.6,1488.34,400,1573.62
10220483,01.18.002.0164,1180020164,1,2185.63,478.9,8.89,104.23,992.25,1492.0,400,1942.4
10220484,01.18.002.0276,1180020276,1,2197.14,526.02,59.05,92.61,986.92,1486.53,400,1644.93
10220485,01.18.002.0147,1180020147,1,2201.72,473.11,8.89,90.7,1007.86,1475.96,400,1954.65
10220486,01.18.002.0277,1180020277,1,2213.24,514.92,59.05,77.37,1002.26,1460.22,400,1646.76
10220488,01.18.002.0563,1180020563,1,2261.54,508.54,8.0,16.7,1032.53,1401.09,400,1916.95
10220489,01.18.002.0113,1180020113,1,2233.95,460.51,8.9,77.06,1038.89,1448.25,400,1940.99
10220490,01.16.001.0130,1160010130,0,2309.56,563.11,9.68,1.0,1057.31,1372.44,400,1801.61
10220491,01.16.001.0338,1160010338,0,2330.39,576.01,32.75,1.0,1059.31,1344.72,400,1847.06
10220492,01.16.002.0128,1160020128,0,2350.88,608.58,31.54,1.0,1087.74,1317.85,400,1884.11
10220493,01.16.002.0114,1160020114,0,2366.58,593.34,31.26,1.0,1099.84,1309.94,400,1911.63
10220494,01.16.002.0143,1160020143,0,2355.37,624.03,31.83,1.0,1075.88,1325.9,400,1852.29
10220495,01.16.001.0307,1160010307,0,2319.29,603.32,31.07,1.0,1046.97,1359.96,400,1836.89
10220496,01.16.001.0291,1160010291,0,2323.88,620.32,36.4,1.0,1038.72,1367.93,400,1688.09
10220497,01.16.001.0353,1160010353,0,2341.33,567.27,44.22,1.0,1088.94,1337.41,400,1722.95
10220498,01.16.002.0099,1160020099,0,2361.95,576.2,37.01,1.0,1111.86,1306.62,400,1784.67
10220499,01.18.002.0424,1180020424,1,2255.56,620.26,21.28,30.23,969.3,1453.44,400,1904.95
10220500,01.18.002.0482,1180020482,1,2266.64,597.86,8.54,17.43,988.98,1432.55,400,1915.71
10220501,01.18.002.0456,1180020456,1,2255.56,624.33,8.53,17.48,978.96,1441.83,400,1904.0
10220502,01.16.001.0216,1160010216,0,2292.18,621.83,8.94,1.0,1005.32,1402.91,400,1672.65
10220503,01.16.001.0145,1160010145,0,2293.59,577.82,9.65,1.0,1045.52,1380.2,400,1679.44
10220504,01.16.001.0161,1160010161,0,2298.59,592.6,9.5,1.0,1034.16,1387.44,400,1682.35
10220505,01.16.001.0276,1160010276,0,2328.28,638.05,41.66,1.0,1025.13,1375.89,400,1647.23
10220506,01.16.001.0231,1160010231,0,2308.05,631.22,26.24,1.0,1015.62,1390.37,400,1795.15
10220507,01.16.001.0176,1160010176,0,2303.41,606.86,9.3,1.0,1022.35,1389.23,400,1805.09
10220508,01.17.001.6471,1170016471,0,2228.43,640.48,52.84,61.88,921.29,1494.78,400,1148.2
