"id","data","endereco","bairro","fonte","nome","url","dom_geo","cluster","x","y","classe_potencial_construtivo","potencial_construtivo","renda","dist_via_principal","dist_via_secundaria","dist_polo_padrao","dist_polo_valoriz","dist_polo_desvaloriz","area","precounit","preco","wkt_the_geom"
13677317,"2022-07-13","Rua Ivandro Bruns","NOVA BRASILIA","internet","Julio imoveis",NULL,"Dom_Geo_02",2,708368.66,7002028.31,"Baixo Potencial",0,1400.16,39.84,645.71,525.47,816.45,890.05,531.17,997.80,530000,"POINT(708368.6551764365 7002028.3147647325)"
13697602,"2022-07-14","Rua Nilo Bianchini","CENTRO I","internet","Moresco","https://imobiliariamoresco.com.br/imovel/3826/terreno-a-venda-centro--brusque-sc","Dom_Geo_02",2,706058.27,7001572.54,"Alto Potencial",1,2789.22,685.63,166.90,80.21,299.42,1,450,1000.00,450000,"POINT(706058.2697651485 7001572.544675141)"
13697413,"2022-07-14","Cond. Reserva Club","AZAMBUJA","internet","Amo imoveis",NULL,"Dom_Geo_03",3,705843.33,6997457.59,"Baixo Potencial",0,1290.38,1874.53,226.86,1,1441.68,638.56,450,1000.00,450000,"POINT(705843.3317189148 6997457.586660799)"
13730998,"2022-07-25","Rua Vicente Schaeffer","CENTRO I","internet","M7","http://www.imoveisdebrusque.com.br/imovel/74049/terreno-bairro-centro/","Dom_Geo_02",2,707151.64,7001193.23,"Alto Potencial",1,2325.55,254.86,144.14,792.56,1076.59,730.90,160,1000.00,160000,"POINT(707151.6448840939 7001193.231017243)"
13700381,"2022-07-18","Cond. El Shaday","DOM JOAQUIM","internet","GOLDINVEST","https://www.goldinvestimoveis.com.br/detalhes_imovel/5061/terreno-no-bairro-dom-joaquim-brusque-venda-RS600000","Dom_Geo_03",0,702470.46,6995252.22,"Baixo Potencial",0,1455.63,5225.50,729.81,1,1155.54,800.70,595,1008.40,600000,"POINT(702470.463150458 6995252.222299531)"
13697828,"2022-07-15","Cond. Reserva Club","AZAMBUJA","internet","Zucco","https://www.imobiliariazucco.com.br/imovel/terreno-a-venda-412-m-por-420000-azambuja-brusque-sc/TE0248-ZUCC?from=sale","Dom_Geo_03",3,706038.67,6997279.66,"Baixo Potencial",0,1285.77,1832.11,219.30,1,1650.69,874.39,412,1019.42,420000,"POINT(706038.6724686001 6997279.662048756)"
13697806,"2022-07-15","Rua Ci 001","CENTRO I","internet","Moresco","https://imobiliariamoresco.com.br/imovel/1560/terreno-a-venda-centro--brusque-sc","Dom_Geo_02",2,705911.79,7000870.89,"Alto Potencial",1,2783.31,590.18,81.59,256.37,924.25,653.39,818.8,1038.10,850000,"POINT(705911.7923822328 7000870.894051761)"
13724478,"2022-07-22","Rua Academica Razao e Virtude","SANTA TEREZINHA","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/2376/lindo-terreno-de-esquina-em-localizacao-privilegiada--santa-terezinha-brusque-o-local-ideal-para","Dom_Geo_02",1,709670.76,7004422.17,"Alto Potencial",1,1266.74,547.21,106.82,1,69.81,1057.25,380,1039.47,395000,"POINT(709670.7629987076 7004422.174514221)"
13697430,"2022-07-14","DJ 050","DOM JOAQUIM","internet","Amo imoveis",NULL,"Dom_Geo_02",0,702465.13,6996487.73,"Baixo Potencial",0,1329.29,5279.48,244.86,90.79,1,2004.73,1907,1048.77,2000000,"POINT(702465.1278025291 6996487.734886247)"
13723814,"2022-07-21","Rua Porto Rico","SAO PEDRO","internet","William Imoveis","https://www.williamimoveis.com.br/detalhes_imovel/5233","Dom_Geo_01",2,706028.80,7002905.31,"Baixo Potencial",0,1797.78,774.79,398.29,1,76.17,1033.38,500,1060.00,530000,"POINT(706028.7959560086 7002905.312306382)"
13710573,"2022-07-18","Rua Porto Rico","SAO PEDRO","internet","GOLDINVEST","https://www.goldinvestimoveis.com.br/detalhes_imovel/5040/terreno-no-bairro-sao-pedro-brusque-venda-RS530000","Dom_Geo_01",2,706059.83,7002864.13,"Baixo Potencial",0,1833.46,727.40,370.04,1,39.12,1084.59,500,1060.00,530000,"POINT(706059.8297181288 7002864.12899798)"
13731848,"2022-07-25","Rua Rosa Grotti Kormann","CENTRO II","internet","HAGA","https://hagaimoveis.com.br/imovel/terreno-a-venda-em-brusque-sc/445","Dom_Geo_02",2,708413.57,7001825.84,"Alto Potencial",1,1424.14,139.99,747.63,450.40,1023.10,929.00,448.05,1115.95,500000,"POINT(708413.5666394944 7001825.837804326)"
13735295,"2022-07-26","Rua Santos Dumont","SANTA TEREZINHA","internet","Baron","https://imobiliariabaron.com.br/imovel/terreno-comercial-a-venda-no-bairro-santa-terezinha-em-brusque-sc/341","Dom_Geo_02",4,709089.29,7003286.04,"Alto Potencial",1,1224.31,259.11,17.62,971.69,205.80,953.32,1965.76,1119.16,2200000,"POINT(709089.2919995418 7003286.036880249)"
13723831,"2022-07-21","Rua Elpidio da rocha","AGUAS CLARAS","internet","William Imoveis","https://www.williamimoveis.com.br/detalhes_imovel/3881","Dom_Geo_03",3,708162.72,6995014.75,"Baixo Potencial",0,1272.86,14.80,896.74,439.27,117.25,178.89,548,1122.26,615000,"POINT(708162.7230351322 6995014.7526010685)"
13724528,"2022-07-22","Rua Francisco Sassi","JARDIM MALUCHE","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/864/amplo-terreno-no-bairro-maluche---aceita-50-do-valor-em-permuta--jardim-maluche-brusque-amplo","Dom_Geo_02",2,704662.06,6999989.40,"Baixo Potencial",0,2098.66,1953.40,509.27,1,927.95,1802.02,534,1179.78,630000,"POINT(704662.0604703838 6999989.395040212)"
13731840,"2022-07-25","Rua Jorge Lacerda","JARDIM MALUCHE","internet","CNZ","https://www.cnzimoveis.com.br/imovel/157171/brusque-terreno-jardim-maluche--amplo--plano--lindo","Dom_Geo_02",2,705422.93,7000173.19,"Baixo Potencial",0,2387.31,1178.06,249.38,1,1018.14,1345.59,650.15,1199.72,780000,"POINT(705422.9271083637 7000173.189458683)"
13724520,"2022-07-22","Rua Augusto Klapoth","AGUAS CLARAS","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/2199/terreno-em-otima-localizacao-para-residencial-e-comercial-Aguas-claras-brusque-lindo-terreno-com","Dom_Geo_03",3,708154.89,6994969.87,"Baixo Potencial",0,1271.34,22.57,941.04,468.62,121.61,207.67,565,1219.47,689000,"POINT(708154.8890855743 6994969.868386943)"
13697381,"2022-07-14","Rua Primo Diegoli","SOUZA CRUZ","internet","Amo imoveis",NULL,"Dom_Geo_03",2,705162.23,6998935.01,"Baixo Potencial",0,1660.19,1814.98,437.54,56.10,1,1085.39,450,1222.22,550000,"POINT(705162.2267569161 6998935.010819702)"
13723810,"2002-07-20","Rua Ordem e Progresso","SANTA TEREZINHA","internet","William Imoveis","https://www.williamimoveis.com.br/detalhes_imovel/4768","Dom_Geo_02",1,709659.20,7004455.03,"Alto Potencial",1,1264.84,571.41,93.11,1,42.23,1049.00,333.41,1229.72,410000,"POINT(709659.1986132152 7004455.033857673)"
13731778,"2022-07-25","Rua Walfredo Maffezzolli","CENTRO I","internet","Teresinho Baron","https://www.teresinhabaron.com.br/venda/1491/Terreno-Centro","Dom_Geo_02",2,706482.32,7001767.30,"Alto Potencial",1,2659.01,283.24,251.87,38.73,469.58,383.48,585,1282.05,750000,"POINT(706482.3154188701 7001767.300046191)"
13724580,"2022-07-22","Rua Germano Albreth","STEFFEN","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/2024/terreno-de-esquina-para-construir-proximo-ao-centro-da-cidade-steffen-brusque-terreno-com-otima","Dom_Geo_01",2,707650.27,7003411.05,"Baixo Potencial",0,1334.16,156.01,230.15,518.03,638.36,960.92,1360,1323.53,1800000,"POINT(707650.270552346 7003411.049033975)"
13735338,"2022-07-26","Rua Maximiliano Furbringer","JARDIM MALUCHE","internet","LB","http://www.lbimoveis.com/site/detalhes_imovel/1219/terreno-maluche-jardim-maluche-brusque-lindo-terreno-pronto-pra-construir-com-agua-luz-cercado","Dom_Geo_02",2,704736.43,6999179.06,"Baixo Potencial",0,1777.93,2099.59,29.82,38.75,340.70,1331.77,831.25,1443.61,1200000,"POINT(704736.4344012628 6999179.062343447)"
13697599,"2022-07-14","Rua Vendelino Mafezzolli","SANTA TEREZINHA","internet","Moresco","https://imobiliariamoresco.com.br/imovel/1167/terreno-a-venda-santa-terezinha--brusque-sc","Dom_Geo_02",4,709416.70,7004035.66,"Alto Potencial",1,1242,443.92,30.15,270.36,471.37,847.28,4458.86,1457.77,6500000,"POINT(709416.697475374 7004035.655536585)"
13700379,"2022-07-18","Rua Vereador joao jorge kormann","CENTRO I","internet","GOLDINVEST","https://www.goldinvestimoveis.com.br/detalhes_imovel/4444/terreno-no-bairro-sao-pedro-brusque-venda-RS8000000","Dom_Geo_02",2,705944.91,7001751.47,"Alto Potencial",1,2695.25,803.43,361.30,101.03,115.70,21.52,5000,1600.00,8000000,"POINT(705944.9087414485 7001751.469453728)"
13692800,"2022-07-14","Rua Gustavo Halfpap","CENTRO II","internet","Amo imoveis",NULL,"Dom_Geo_02",2,707244.83,7000268.19,"Alto Potencial",1,1927.72,359.59,563.03,330.15,169.61,1606.50,450,1648.89,742000,"POINT(707244.8326222039 7000268.18652516)"
13735258,"2022-07-26","Rua Vitorio Demarche","SANTA RITA","internet","CNZ","https://www.cnzimoveis.com.br/imovel/155813/brusque-terreno-72660m%C2%B2--santa-rita","Dom_Geo_02",2,707890.68,7002553.92,"Alto Potencial",1,1458.61,610.53,45.90,361.52,472.45,653.97,726.6,1651.53,1200000,"POINT(707890.6825353447 7002553.917243072)"
13697597,"2022-07-14","Rua julio reinoldo","JARDIM MALUCHE","internet","Moresco","https://imobiliariamoresco.com.br/imovel/3825/terreno-a-venda-jardim-maluche--brusque-sc","Dom_Geo_02",2,704989.88,7000240.31,"Baixo Potencial",0,2301.81,1564.81,543.83,1,1084.62,1419.76,900,1666.67,1500000,"POINT(704989.8840583316 7000240.313653111)"
13723919,"2022-07-21","Rua Nereu ramos","JARDIM MALUCHE","internet","William Imoveis","https://www.williamimoveis.com.br/detalhes_imovel/3851","Dom_Geo_02",2,705460.90,6999907.26,"Baixo Potencial",0,2211,1237.32,18.45,1,752.69,1603.74,1034.5,1739.97,1800000,"POINT(705460.8965151244 6999907.259573521)"
13723932,"2022-07-21","Rua Sete de setembro","SANTA RITA","internet","Jorge Floriani","https://www.jorgefloriani.com.br/imovel/comprar/terreno/brusque/santa-rita/3098","Dom_Geo_02",2,707705.31,7002037.85,"Alto Potencial",1,1725.58,467.78,30.02,780.31,978.83,242.33,1408,1775.57,2500000,"POINT(707705.312364373 7002037.852404755)"
13724479,"2022-07-22","Rua Olibio Barbi","SANTA RITA","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/2695/terreno-plano-loteamento-no-bairro-santa-rita--santa-rita-brusque-excelente-terreno-no-loteamento","Dom_Geo_02",2,708328.42,7002941.11,"Alto Potencial",1,1265.91,401.35,87.35,207.13,1,1105.48,285,1859.65,530000,"POINT(708328.4233424342 7002941.112026801)"
13731850,"2022-07-25","Rua hercilio Luz","CENTRO I","internet","HAGA","https://www.cnzimoveis.com.br/imovel/19933/brusque-terreno-comercial-no-centro","Dom_Geo_02",2,706192.25,7000753.32,"Alto Potencial",1,2714.92,302.39,14.68,313.82,1129.33,787.20,250,2000.00,500000,"POINT(706192.2529304916 7000753.321462709)"
14320348,"2022-09-02","Rua Sete de setembro","SANTA RITA","internet","Sucesso","https://www.sucessoimoveis.com/imovel/2160/terreno-na-geral--santa-rita","Dom_Geo_02",2,707692.39,7002231.02,"Alto Potencial",1,1674.99,621.91,20.07,666.66,837.13,328.56,1000,2000.00,2000000,"POINT(707692.392233238 7002231.022442346)"
13679000,"2022-07-13","Esquina da Rua joão Knhis com a Rua Nereu Ramos","JARDIM MALUCHE","internet","Julio imoveis",NULL,"Dom_Geo_02",2,705234.34,6999954.80,"Baixo Potencial",0,2234.41,1442.82,171.64,1,797.49,1599.04,386.5,2069.86,800000,"POINT(705234.3391735002 6999954.802753134)"
13697869,"2022-07-15","Dom Joaquim","SOUZA CRUZ","internet","CHF","https://www.chfimoveis.com.br/imovel/terreno-no-bairro-souza-cruz-brusque-venda-RS2500000/2837","Dom_Geo_02",2,705572.43,6999886.91,"Baixo Potencial",0,2192.93,1129.78,32.64,40.57,733.69,1614.55,1140,2192.98,2500000,"POINT(705572.4280263346 6999886.911684861)"
13724570,"2022-07-22","Rua Gustavo Schlosser","CENTRO II","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/2353/terreno-comercial-no-centro-de-brusque-centro-ii-brusque-terreno-em-uma-das-regioes-mais","Dom_Geo_02",2,706483.05,7000464.04,"Alto Potencial",1,2421.34,101.03,10.72,380.67,927.20,1143.58,950,2263.16,2150000,"POINT(706483.0469132967 7000464.043174854)"
14320309,"2022-09-02","Rua Tiradentes","CENTRO II","internet","Julio imoveis","https://www.julioimoveis.com.br/site/imovel/9223/nao-enxergue-como-e-veja-o-que-pode-se-tornar-terreno-a-venda-terreno-pare-e-pense-se-voce-simplesmente-olhar-para","Dom_Geo_02",2,706482.14,7000192.58,"Alto Potencial",1,2225.87,189.92,91.02,319.68,869.68,1404.45,2071,2317.72,4800000,"POINT(706482.1369266845 7000192.584695032)"
13724516,"2022-07-22","Rua Maria Raulino Coelho","SANTA RITA","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/2694/lindo-terreno-santa-rita-local-privilegiado-santa-rita-brusque-lindo-terreno-bairro-santa-rita","Dom_Geo_02",2,708241.06,7002903.64,"Alto Potencial",1,1287.4,460.69,126.67,162.94,1,1137.86,285,2421.05,690000,"POINT(708241.0619879502 7002903.635520873)"
13697610,"2022-07-14","Rua Manoel Tavares","CENTRO I","internet","Moresco","https://imobiliariamoresco.com.br/imovel/1390/terreno-a-venda-centro--brusque-sc","Dom_Geo_02",2,706037.38,7000957.88,"Alto Potencial",1,2816.95,474.03,133.06,409.09,886.49,565.04,1125,2488.89,2800000,"POINT(706037.3757295376 7000957.877849732)"
13724592,"2022-07-22","Rua Carlos Graf","JARDIM MALUCHE","internet","Jose Luis Ambrosi","https://www.joseluisambrosi.com.br/detalhes_imovel/2352/excelente-terreno-comercial---frente-para-2-ruas-jardim-maluche-brusque-terreno-em-otima","Dom_Geo_02",2,706021.52,7000251.98,"Baixo Potencial",0,2417.39,607.96,20.48,1,1152.43,1270.84,900,3222.22,2900000,"POINT(706021.5176285019 7000251.979164126)"
13723948,"2022-07-21","Rua Vereador Guilherme Niebhur","CENTRO I","internet","Jorge Floriani","https://www.jorgefloriani.com.br/imovel/comprar/terreno/brusque/centro/2170","Dom_Geo_02",2,706626.31,7001450.48,"Alto Potencial",1,2692.09,152.71,63.53,207.69,735.04,500.74,1099.9,3273.02,3600000,"POINT(706626.3091784609 7001450.483823292)"
